X (um),Y (um),R (um),Theta (rad),Air Hole Radius (um),Air Hole Radius2 (um),air_hole_shape,Fiber Radius (um),Fiber Material,Distance Between Holes (um),fiber_core_radius(um),Wavelength (nm),Effective Index (neff_real),Effective mode area(um^2),Nonlinear coefficient(1/W/km),Dispersion (ps/nm/km),GVD(ps^2/km)
,,,,,,,,,,,501.61284189291723,1.6163732678010736,46.45226135503652,5.905388526350004,-1335.8197787550885,178.31342393507248
,,,,,,,,,,,506.74443106829244,1.6157430577242542,46.467015620715394,5.84373102532103,-1288.0758224323451,175.4762216873147
,,,,,,,,,,,511.98209960646597,1.6151204966549177,46.48207677748399,5.782074491448881,-1241.7081448035376,172.6744020655359
,,,,,,,,,,,517.3291711428259,1.6145054906300518,46.49745449959017,5.7204189544356705,-1196.6785763397056,169.906631250772
,,,,,,,,,,,522.7891096245444,1.6138979458379517,46.51315886195933,5.658764446452939,-1152.9546828148748,167.17224650524417
,,,,,,,,,,,528.3655267938728,1.6132977685141976,46.52920036153428,5.59711100222081,-1110.501459013934,164.4701009732747
,,,,,,,,,,,534.0621901555319,1.6127048648324178,46.54558994001832,5.535458659089149,-1069.2886461894152,161.79961998709769
,,,,,,,,,,,539.883031465129,1.612119140789317,46.56233900812244,5.47380745712181,-1029.2828212752581,159.15964323778684
,,,,,,,,,,,545.8321557787942,1.6115405020833717,46.579459471432834,5.412157439184357,-990.4537255216203,156.54936157462285
,,,,,,,,,,,551.913851107806,1.6109688539865565,46.59696375802522,5.350508651035649,-952.7726823333231,153.9681035529028
,,,,,,,,,,,558.1325987259221,1.610404101208393,46.61486484797942,5.288861141421979,-916.20804857772,151.4146013650186
,,,,,,,,,,,564.4930841814881,1.6098461477515429,46.63317630492432,5.227214962176668,-880.734114203673,148.88842871951508
,,,,,,,,,,,571.0002090711882,1.6092948967580947,46.651912309804764,5.165570168322615,-846.322004848588,146.38852819594527
,,,,,,,,,,,577.6591036376161,1.6087502503455962,46.671087697043646,5.103926818179261,-812.9440327655553,143.9139086103655
,,,,,,,,,,,584.475140258709,1.6082121094317927,46.69071799329319,5.04228497347507,-780.5756745272998,141.46401424137923
,,,,,,,,,,,591.453947903589,1.607680373546922,46.71081945901715,4.980644699463526,-749.1902312348882,139.03778898204277
,,,,,,,,,,,598.6014276365629,1.6071549406322863,46.731409133123364,4.919006065045546,-718.7635749944978,136.63451941720572
,,,,,,,,,,,605.9237692590285,1.6066357068236865,46.75250488093513,4.857369142896361,-689.269501336864,134.25297492400617
,,,,,,,,,,,613.427469187933,1.6061225662181495,46.77412544578349,4.795734009598553,-660.6868489122123,131.89276671607848
,,,,,,,,,,,621.1193496793177,1.605615410622199,46.79629050455483,4.73410074578063,-632.9914898268738,129.55281861645136
,,,,,,,,,,,629.0065795165152,1.605114129279722,46.81902072753861,4.6724694362629835,-606.160680579391,127.23219372426907
,,,,,,,,,,,637.0966962948628,1.6046186085772567,46.842337843000045,4.610840170208756,-580.1725676265233,124.9300095361236
,,,,,,,,,,,645.3976304485417,1.6041287317242803,46.866264706885076,4.5492130412834,-555.0058907340465,122.64538270722942
,,,,,,,,,,,653.9177311805357,1.6036443784057726,46.89082537817853,4.487588147819944,-530.639884096277,120.3774095842188
,,,,,,,,,,,662.6657944739208,1.6031654244040194,46.916045200435285,4.425965592992678,-507.05447409658376,118.12521270291768
,,,,,,,,,,,671.6510933820417,1.6026917411862365,46.94195089010225,4.364345484998157,-484.2288949248968,115.88761637031291
,,,,,,,,,,,680.8834108168464,1.6022231954541695,46.96857063230121,4.302727937244204,-462.1441607017167,113.66371672047093
,,,,,,,,,,,690.3730750791023,1.6017596486513552,46.99593418482573,4.2411130685469605,-440.78079111937285,111.45234935498326
,,,,,,,,,,,700.130998401775,1.601300956423157,47.024072991190465,4.179501003336395,-420.1206902576171,109.25254445649732
,,,,,,,,,,,710.168718808969,1.60084696802407,47.053020303684015,4.117891871869512,-400.14595996952556,107.06324218136817
,,,,,,,,,,,720.4984456280084,1.6003975256660576,47.08281131747022,4.056285810452327,-380.8383065652006,104.88312017368132
,,,,,,,,,,,731.1331090321117,1.5999524638008449,47.11348331694237,3.9946829616689903,-362.18062297365344,102.71100783627323
,,,,,,,,,,,742.0864140363383,1.599511608328141,47.14507583565451,3.9330834746190146,-344.1565932012581,100.5457996141995
,,,,,,,,,,,753.3728994209214,1.5990747757206503,47.177630831350584,3.8714875051611695,-326.7480224463551,98.38566646040373
,,,,,,,,,,,765.0080021146808,1.5986417720554373,47.211192877800045,3.8098952161631736,-309.93968244811674,96.22945288477094
,,,,,,,,,,,777.0081276380483,1.5982123919397584,47.2458093753718,3.7483067777564303,-293.71555386744086,94.07558889369824
,,,,,,,,,,,789.3907272816825,1.5977864173177028,47.28153078254894,3.6867223675938763,-278.06100175536153,91.92274845333075
,,,,,,,,,,,802.17438278422,1.597363616142023,47.3184108708861,3.6251421711089358,-262.9590179247054,89.76861477754981
,,,,,,,,,,,815.3788993732605,1.5969437408931524,47.35650700625893,3.5635663817732954,-248.3953629629384,87.61153672450409
,,,,,,,,,,,829.0254081493821,1.596526526924702,47.39588045967656,3.501995201349524,-234.3554019208788,85.44950035729975
,,,,,,,,,,,843.1364789263929,1.5961116906114907,47.436596751387626,3.4404288401350405,-220.82519204036777,83.28048645169875
,,,,,,,,,,,857.736244795248,1.5956989272723998,47.47872603257717,3.3788675171920866,-207.7897028305452,81.10178693320441
,,,,,,,,,,,872.8505398577195,1.5952879088358878,47.522343509604156,3.3173114605571685,-195.23548595966588,78.91097409025816
,,,,,,,,,,,888.5070517834185,1.5948782812107385,47.567529916486116,3.2557609074226233,-183.14869755447737,76.70514045305882
,,,,,,,,,,,904.7354910853986,1.594469661318378,47.614372042251865,3.194216104280388,-171.51598816587364,74.48121303377933
,,,,,,,,,,,921.5677792916387,1.5940616337356752,47.66296332083636,3.1326773070169622,-160.3241072315223,72.23576415983652
,,,,,,,,,,,939.0382585199162,1.5936537468882994,47.71340449247056,3.0711447809450916,-149.55980418708933,69.96491942447983
,,,,,,,,,,,957.1839253512189,1.5932455087241117,47.76580434701213,3.009618800755577,-139.21071843214904,67.66472870205737
,,,,,,,,,,,976.0446923532133,1.5928363817833633,47.820280561465694,2.948099650368641,-129.2635005177161,65.3302316084629
,,,,,,,,,,,995.6636811442327,1.5924257775671518,47.87696064609401,2.8865876226599916,-119.70608649885548,62.95648045261437
,,,,,,,,,,,1016.0875515266787,1.5920130500870753,47.93598301610502,2.825083019031937,-110.52562135056934,60.53744721774848
,,,,,,,,,,,1037.366871977499,1.591597488456537,47.99749820902964,2.763586148793368,-101.70974447199238,58.06657224614439
,,,,,,,,,,,1059.5565376882478,1.5911783083567759,48.06167027169118,2.7020973283050695,-93.24649080281968,55.53664557099773
,,,,,,,,,,,1082.7162434300674,1.5907546421771857,48.12867834527426,2.640616879837963,-85.123598626769,52.939295414284935
,,,,,,,,,,,1106.911019819566,1.590325527588306,48.19871848264448,2.5791451300804313,-77.32890511341913,50.265054779415095
,,,,,,,,,,,1132.2118431297276,1.5898898942550752,48.2720057389813,2.5176824082181195,-69.85014854677704,47.5030612324971
,,,,,,,,,,,1158.6963306883176,1.5894465483349094,48.34877658534358,2.4562290434923644,-62.67556163542899,44.6412528596255
,,,,,,,,,,,1186.4495362137861,1.588994154326689,48.429291705368676,2.394785362124031,-55.79258600948003,41.66524216329347
,,,,,,,,,,,1215.5648622558424,1.5885312137384184,48.513839248529926,2.333351683463992,-49.189009395419944,38.558775059733286
,,,,,,,,,,,1246.1451103629079,1.5880560399175496,48.602738629939175,2.27192831520087,-42.85242175057226,35.30298945258062
,,,,,,,,,,,1278.3036938561438,1.587566728231257,48.696344987582144,2.210515547417839,-36.77031414740377,31.876035731042915
,,,,,,,,,,,1312.166043362267,1.5870611205843412,48.795054434394224,2.1491136452419477,-30.929979888467305,28.25244928804204
,,,,,,,,,,,1347.8712418211041,1.5865367630066576,48.899310276469606,2.087722839767994,-25.31811896788687,24.402095799857857
,,,,,,,,,,,1385.573933900016,1.5859908547119876,49.00961041228797,2.0263433168608675,-19.921085282636515,20.289497013709443
,,,,,,,,,,,1425.4465650913837,1.5854201866016315,49.126516184329056,1.964975203340282,-14.724837190716928,15.87271659684117
,,,,,,,,,,,1467.682018871869,1.5848210666251352,49.25066302822608,1.9036185499224065,-9.714937510860464,11.102041220554767
,,,,,,,,,,,1512.4967370053614,1.5841892286708994,49.38277336179368,1.8422733101236153,-4.875515232046692,5.917091529890823
,,,,,,,,,,,1560.134429509467,1.5835197206759095,49.523672285384194,1.780939314109648,-0.19060045856928462,0.2461199738642558
,,,,,,,,,,,1610.870508517905,1.5828067663245184,49.6743068382685,1.719616236177112,4.35765551660106,-5.998919489311082
,,,,,,,,,,,1665.017416367246,1.5820435929197763,49.83576979051903,1.6583035541563913,8.78843634531148,-12.925520765601265
,,,,,,,,,,,1722.9310656321945,1.5812222155674507,50.009329271588356,1.5970004984833484,13.122507836323418,-20.66576664598594
,,,,,,,,,,,1785.0186716009218,1.580333164434903,50.22432704140505,1.5348540821622356,17.38330568796702,-29.384396179920472
,,,,,,,,,,,1851.748341567311,1.5793651371225315,50.434547530266386,1.4733770129803396,21.597232142781692,-39.28808874135767
,,,,,,,,,,,1923.6608985213825,1.5783045514948404,50.66183929097378,1.4119343790131673,25.79419985390035,-50.63816645756203
,,,,,,,,,,,2001.384571188912,1.5771349647142494,50.908629456582176,1.3505231419637789,30.00921404154275,-63.76973217191774
