X (um),Y (um),R (um),Theta (rad),Air Hole Radius (um),Air Hole Radius2 (um),air_hole_shape,Fiber Radius (um),Fiber Material,Distance Between Holes (um),fiber_core_radius(um),Wavelength (nm),Effective Index (neff_real),Effective mode area(um^2),Nonlinear coefficient(1/W/km),Dispersion (ps/nm/km),GVD(ps^2/km)
,,,,,,,,,,,621.1193496793177,1.605590415251236,44.73004974214202,4.952785768280951,-632.7237097792442,129.4980127296469
,,,,,,,,,,,629.0065795165152,1.605088512991206,44.75796933750026,4.887631110688032,-605.8884507156079,127.17505309493414
,,,,,,,,,,,637.0966962948628,1.6045923470363452,44.78641222636323,4.8225013403922015,-579.896975679424,124.87066563311893
,,,,,,,,,,,645.3976304485417,1.6041017993025222,44.81539697551413,4.757396720535367,-554.7263433948115,122.5836082450522
,,,,,,,,,,,653.9177311805357,1.60361674809486,44.844943153936875,4.692317514737123,-530.3564802497087,120.31311848598331
,,,,,,,,,,,662.6657944739208,1.6031370677226058,44.87507140437078,4.627263986842171,-506.76671931866525,118.05817632697706
,,,,,,,,,,,671.6510933820417,1.6026626280791643,44.90580352104845,4.56223640065131,-483.93698698523576,115.81775578231115
,,,,,,,,,,,680.8834108168464,1.6021932941833812,44.93716253426252,4.497235019633105,-461.84760517629513,113.59077929942416
,,,,,,,,,,,690.3730750791023,1.601728925677678,44.96917280245433,4.432260106615948,-440.48018131701133,111.37633953471128
,,,,,,,,,,,700.130998401775,1.6012693762780632,45.00186011262401,4.3673119234578355,-419.81602617831646,109.17331644740383
,,,,,,,,,,,710.168718808969,1.6008144931704122,45.035251789939615,4.302390730692777,-399.8361538804474,106.98035031774229
,,,,,,,,,,,720.4984456280084,1.6003641163466593,45.069376817552495,4.237496787150606,-380.5238528903619,104.79651942475819
,,,,,,,,,,,731.1331090321117,1.5999180778737034,45.10426596772746,4.172630349548916,-361.86171948266104,102.62056981478716
,,,,,,,,,,,742.0864140363383,1.599476201086843,45.13995194556464,4.10779167205322,-343.832745470096,100.4511870752385
,,,,,,,,,,,753.3728994209214,1.5990382996984347,45.176469546737756,4.042981005802597,-326.41913159021885,98.2866355746728
,,,,,,,,,,,765.0080021146808,1.5986041768111536,45.21385583086775,3.9781985983971135,-309.6057484670064,96.12577373001389
,,,,,,,,,,,777.0081276380483,1.5981736238237398,45.25215031237197,3.9134446933426146,-293.37647787655396,93.966984588947
,,,,,,,,,,,789.3907272816825,1.5977464192153354,45.29139517087377,3.8487195294482834,-277.71628933067996,91.80879175568992
,,,,,,,,,,,802.17438278422,1.5973223271924957,45.33163548355496,3.784023340171282,-262.6090646054429,89.64914815893017
,,,,,,,,,,,815.3788993732605,1.5969010961805539,45.37291948216788,3.7193563529020843,-248.03977320988244,87.48611665088795
,,,,,,,,,,,829.0254081493821,1.5964824571382479,45.41529883781142,3.654718788183618,-233.9942746188316,85.31782791761037
,,,,,,,,,,,843.1364789263929,1.5960661216712342,45.458828977043545,3.590110858855303,-220.45803276531225,83.14201854072651
,,,,,,,,,,,857.736244795248,1.595651779916277,45.50356943342251,3.525532769112947,-207.41621492807243,80.9560119699803
,,,,,,,,,,,872.8505398577195,1.5952390981633686,45.5495842392012,3.4609847134734038,-194.8555705449712,78.75741852479268
,,,,,,,,,,,888.5070517834185,1.5948277161776852,45.59694236263642,3.3964668756310235,-182.76245351236406,76.54337624782528
,,,,,,,,,,,904.7354910853986,1.5944172441769253,45.64571819722848,3.3319794271917798,-171.12311884193298,74.31060862468739
,,,,,,,,,,,921.5677792916387,1.5940072594120445,45.69599211023733,3.267522526268013,-159.9249092801631,72.05590119620976
,,,,,,,,,,,939.0382585199162,1.5935973022903813,45.747851059024185,3.2030963159146615,-149.1534865298842,69.77484173414307
,,,,,,,,,,,957.1839253512189,1.593186871969411,45.80138928521511,3.1387009223841504,-138.79718218429457,67.46372537174858
,,,,,,,,,,,976.0446923532133,1.5927754213364276,45.856709098384385,3.0743364531746193,-128.84264679441057,65.11753064410162
,,,,,,,,,,,995.6636811442327,1.5923623512738705,45.91392176302695,3.0100029948407387,-119.27742087608013,62.73103428115991
,,,,,,,,,,,1016.0875515266787,1.5919470040911847,45.97314850504116,2.9457006105325125,-110.08894605871733,60.29827002870615
,,,,,,,,,,,1037.366871977499,1.5915286559812325,46.03452165692769,2.8814293372210407,-101.26515839586898,57.81275596096085
,,,,,,,,,,,1059.5565376882478,1.591106508331432,46.098185964512936,2.817189182563272,-92.79359840320939,55.26690754158339
,,,,,,,,,,,1082.7162434300674,1.5906796776857124,46.16430008238036,2.7529801213498644,-84.66200436445915,52.65222490260339
,,,,,,,,,,,1106.911019819566,1.5902471841115162,46.233038290551455,2.6888020914696287,-76.85831233399846,49.959161765648986
,,,,,,,,,,,1132.2118431297276,1.5898079376744179,46.30459247151297,2.6246549893124738,-69.37045836544318,47.17683784528026
,,,,,,,,,,,1158.6963306883176,1.5893607226588669,46.37917439478664,2.5605386645173556,-62.186378512968396,44.29282762186775
,,,,,,,,,,,1186.4495362137861,1.5889041790937748,46.45701836625244,2.4964529139541347,-55.29331663707102,41.292393711662235
,,,,,,,,,,,1215.5648622558424,1.5884367810417335,46.53838431193404,2.432397474805124,-48.679456003456934,38.15934122556757
,,,,,,,,,,,1246.1451103629079,1.5879568109848534,46.62356138158536,2.368372016584701,-42.33233712704677,34.87452960763558
,,,,,,,,,,,1278.3036938561438,1.587462329480967,46.71287217713366,2.304376131899801,-36.23905554109228,31.415489806705065
,,,,,,,,,,,1312.166043362267,1.5869511390611133,46.806677736016695,2.240409325710124,-30.38695399055076,27.756431776931368
,,,,,,,,,,,1347.8712418211041,1.5864207410793527,46.90538343134589,2.1764710027903527,-24.762781911945034,23.866851137428863
,,,,,,,,,,,1385.573933900016,1.5858682838907525,47.00944599181254,2.1125604530245057,-19.35314041426069,19.71104882439785
,,,,,,,,,,,1425.4465650913837,1.585290500298012,47.11938189731974,2.048676834069265,-14.143394546676502,15.245947404989595
,,,,,,,,,,,1467.682018871869,1.584683631637604,47.23577747557394,1.9848191508013202,-9.119502667136647,10.421589887565094
,,,,,,,,,,,1512.4967370053614,1.5840433351252627,47.35930111598118,1.9209862308043288,-4.265445437419127,5.176690025101015
,,,,,,,,,,,1560.134429509467,1.5833645700821513,47.490718138161974,1.857176694939249,0.4350931349960323,-0.561830290533191
,,,,,,,,,,,1610.870508517905,1.582641457323901,47.63090901451871,1.793388921758612,4.999912314738573,-6.883075386630576
,,,,,,,,,,,1665.017416367246,1.5818671041817256,47.7808918657788,1.7296210041430207,9.44794854164292,-13.895492926052434
,,,,,,,,,,,1722.9310656321945,1.5810333851456801,47.94185044887399,1.6658706960156624,13.800560933295422,-21.733587465785693
,,,,,,,,,,,1785.0186716009218,1.5801306646934061,48.1151692725798,1.6021353462697379,18.08103686081639,-30.56382715686512
,,,,,,,,,,,1851.748341567311,1.5791474440761741,48.3024780599174,1.5384118160352194,22.3158280091492,-40.59530523930393
,,,,,,,,,,,1923.6608985213825,1.5780699070500739,48.50570860616616,1.47469637398252,26.535390897848465,-52.09324378784887
,,,,,,,,,,,2001.384571188912,1.5768813298048507,48.727168279191,1.4109845623049333,30.77458241992309,-65.39614386116102
